Country Sex Age Education Year Month "Value in thousands"
USA M AGE_AGGREGATE_Y55-64 Total 2018 M04 463.793
USA M AGE_AGGREGATE_Y55-64 LTB 2018 M04 0
USA M AGE_AGGREGATE_Y55-64 BAS 2018 M04 39.592
USA M AGE_AGGREGATE_Y55-64 INT 2018 M04 280.912
USA M AGE_AGGREGATE_Y55-64 ADV 2018 M04 140.654
USA M AGE_AGGREGATE_YGE65 Total 2018 M04 160.996
USA M AGE_AGGREGATE_YGE65 BAS 2018 M04 12.933
USA M AGE_AGGREGATE_YGE65 INT 2018 M04 77.064
USA M AGE_AGGREGATE_YGE65 ADV 2018 M04 70.999
USA F AGE_AGGREGATE_TOTAL Total 2018 M04 2576.288
USA F AGE_AGGREGATE_TOTAL LTB 2018 M04 0
USA F AGE_AGGREGATE_TOTAL BAS 2018 M04 131.291
USA F AGE_AGGREGATE_TOTAL INT 2018 M04 1641.205
USA F AGE_AGGREGATE_TOTAL ADV 2018 M04 802.117
USA F AGE_AGGREGATE_Y15-24 Total 2018 M04 635.21
USA F AGE_AGGREGATE_Y15-24 LTB 2018 M04 0
USA F AGE_AGGREGATE_Y15-24 BAS 2018 M04 34.121
USA F AGE_AGGREGATE_Y15-24 INT 2018 M04 531.152
USA F AGE_AGGREGATE_Y15-24 ADV 2018 M04 69.937
USA F AGE_AGGREGATE_Y25-54 Total 2018 M04 1517.358
USA F AGE_AGGREGATE_Y25-54 LTB 2018 M04 0
USA F AGE_AGGREGATE_Y25-54 BAS 2018 M04 77.004
USA F AGE_AGGREGATE_Y25-54 INT 2018 M04 880.009
USA F AGE_AGGREGATE_Y25-54 ADV 2018 M04 559.028
USA F AGE_AGGREGATE_Y55-64 Total 2018 M04 320.36
USA F AGE_AGGREGATE_Y55-64 LTB 2018 M04 0
USA F AGE_AGGREGATE_Y55-64 BAS 2018 M04 16.964
USA F AGE_AGGREGATE_Y55-64 INT 2018 M04 181.324
USA F AGE_AGGREGATE_Y55-64 ADV 2018 M04 121.715
USA F AGE_AGGREGATE_YGE65 Total 2018 M04 103.359
USA F AGE_AGGREGATE_YGE65 BAS 2018 M04 0
USA F AGE_AGGREGATE_YGE65 INT 2018 M04 48.72
USA F AGE_AGGREGATE_YGE65 ADV 2018 M04 51.437
USA T AGE_YTHADULT_YGE15 Total 2018 M04 5931.588
USA T AGE_YTHADULT_YGE15 LTB 2018 M04 0
USA T AGE_YTHADULT_YGE15 BAS 2018 M04 330.909
USA T AGE_YTHADULT_YGE15 INT 2018 M04 3915.783
USA T AGE_YTHADULT_YGE15 ADV 2018 M04 1680.186
USA T AGE_YTHADULT_Y15-64 Total 2018 M04 5667.233
USA T AGE_YTHADULT_Y15-64 LTB 2018 M04 4.71
USA T AGE_YTHADULT_Y15-64 BAS 2018 M04 314.774
USA T AGE_YTHADULT_Y15-64 INT 2018 M04 3789.999
USA T AGE_YTHADULT_Y15-64 ADV 2018 M04 1557.75
USA T AGE_YTHADULT_Y15-24 Total 2018 M04 1551.559
USA T AGE_YTHADULT_Y15-24 LTB 2018 M04 0
USA T AGE_YTHADULT_Y15-24 BAS 2018 M04 103.042
USA T AGE_YTHADULT_Y15-24 INT 2018 M04 1282.375
USA T AGE_YTHADULT_Y15-24 ADV 2018 M04 165.742
USA T AGE_YTHADULT_YGE25 Total 2018 M04 4380.029
USA T AGE_YTHADULT_YGE25 LTB 2018 M04 0
USA T AGE_YTHADULT_YGE25 BAS 2018 M04 227.867
USA T AGE_YTHADULT_YGE25 INT 2018 M04 2633.408
USA T AGE_YTHADULT_YGE25 ADV 2018 M04 1514.444
USA M AGE_YTHADULT_YGE15 Total 2018 M04 3355.3
USA M AGE_YTHADULT_YGE15 LTB 2018 M04 0
USA M AGE_YTHADULT_YGE15 BAS 2018 M04 199.618
USA M AGE_YTHADULT_YGE15 INT 2018 M04 2274.577
USA M AGE_YTHADULT_YGE15 ADV 2018 M04 878.069
USA M AGE_YTHADULT_Y15-64 Total 2018 M04 3194.304
USA M AGE_YTHADULT_Y15-64 LTB 2018 M04 3.035
USA M AGE_YTHADULT_Y15-64 BAS 2018 M04 186.685
USA M AGE_YTHADULT_Y15-64 INT 2018 M04 2197.514
USA M AGE_YTHADULT_Y15-64 ADV 2018 M04 807.07
USA M AGE_YTHADULT_Y15-24 Total 2018 M04 916.349
USA M AGE_YTHADULT_Y15-24 LTB 2018 M04 0
USA M AGE_YTHADULT_Y15-24 BAS 2018 M04 68.922
USA M AGE_YTHADULT_Y15-24 INT 2018 M04 751.222
USA M AGE_YTHADULT_Y15-24 ADV 2018 M04 95.805
USA M AGE_YTHADULT_YGE25 Total 2018 M04 2438.951
USA M AGE_YTHADULT_YGE25 LTB 2018 M04 0
USA M AGE_YTHADULT_YGE25 BAS 2018 M04 130.696
USA M AGE_YTHADULT_YGE25 INT 2018 M04 1523.355
USA M AGE_YTHADULT_YGE25 ADV 2018 M04 782.265
USA F AGE_YTHADULT_YGE15 Total 2018 M04 2576.288
USA F AGE_YTHADULT_YGE15 LTB 2018 M04 0
USA F AGE_YTHADULT_YGE15 BAS 2018 M04 131.291
USA F AGE_YTHADULT_YGE15 INT 2018 M04 1641.205
USA F AGE_YTHADULT_YGE15 ADV 2018 M04 802.117
USA F AGE_YTHADULT_Y15-64 Total 2018 M04 2472.929
USA F AGE_YTHADULT_Y15-64 LTB 2018 M04 1.675
USA F AGE_YTHADULT_Y15-64 BAS 2018 M04 128.089
USA F AGE_YTHADULT_Y15-64 INT 2018 M04 1592.485
USA F AGE_YTHADULT_Y15-64 ADV 2018 M04 750.68
USA F AGE_YTHADULT_Y15-24 Total 2018 M04 635.21
USA F AGE_YTHADULT_Y15-24 LTB 2018 M04 0
USA F AGE_YTHADULT_Y15-24 BAS 2018 M04 34.121
USA F AGE_YTHADULT_Y15-24 INT 2018 M04 531.152
USA F AGE_YTHADULT_Y15-24 ADV 2018 M04 69.937
USA F AGE_YTHADULT_YGE25 Total 2018 M04 1941.077
USA F AGE_YTHADULT_YGE25 LTB 2018 M04 0
USA F AGE_YTHADULT_YGE25 BAS 2018 M04 97.171
USA F AGE_YTHADULT_YGE25 INT 2018 M04 1110.053
USA F AGE_YTHADULT_YGE25 ADV 2018 M04 732.179
USA T AGE_AGGREGATE_TOTAL Total 2018 M05 5755.553
USA T AGE_AGGREGATE_TOTAL LTB 2018 M05 11.777
USA T AGE_AGGREGATE_TOTAL BAS 2018 M05 324.025
USA T AGE_AGGREGATE_TOTAL INT 2018 M05 3824.184
USA T AGE_AGGREGATE_TOTAL ADV 2018 M05 1595.567
USA T AGE_AGGREGATE_Y15-24 Total 2018 M05 1794.783
USA T AGE_AGGREGATE_Y15-24 LTB 2018 M05 0
USA T AGE_AGGREGATE_Y15-24 BAS 2018 M05 103.927
USA T AGE_AGGREGATE_Y15-24 INT 2018 M05 1489.35
USA T AGE_AGGREGATE_Y15-24 ADV 2018 M05 200.955
USA T AGE_AGGREGATE_Y25-54 Total 2018 M05 3021.827
USA T AGE_AGGREGATE_Y25-54 LTB 2018 M05 0
USA T AGE_AGGREGATE_Y25-54 BAS 2018 M05 145.05
USA T AGE_AGGREGATE_Y25-54 INT 2018 M05 1858.308
USA T AGE_AGGREGATE_Y25-54 ADV 2018 M05 1011.767
USA T AGE_AGGREGATE_Y55-64 Total 2018 M05 637.485
USA T AGE_AGGREGATE_Y55-64 LTB 2018 M05 0
USA T AGE_AGGREGATE_Y55-64 BAS 2018 M05 58.007
USA T AGE_AGGREGATE_Y55-64 INT 2018 M05 346.511
USA T AGE_AGGREGATE_Y55-64 ADV 2018 M05 229.48
USA T AGE_AGGREGATE_YGE65 Total 2018 M05 301.458
USA T AGE_AGGREGATE_YGE65 LTB 2018 M05 0
USA T AGE_AGGREGATE_YGE65 BAS 2018 M05 17.041
USA T AGE_AGGREGATE_YGE65 INT 2018 M05 130.016
USA T AGE_AGGREGATE_YGE65 ADV 2018 M05 153.365
USA M AGE_AGGREGATE_TOTAL Total 2018 M05 3206.301
USA M AGE_AGGREGATE_TOTAL LTB 2018 M05 0
USA M AGE_AGGREGATE_TOTAL BAS 2018 M05 198.317
USA M AGE_AGGREGATE_TOTAL INT 2018 M05 2174.943
USA M AGE_AGGREGATE_TOTAL ADV 2018 M05 828.042
USA M AGE_AGGREGATE_Y15-24 Total 2018 M05 1045.37
USA M AGE_AGGREGATE_Y15-24 LTB 2018 M05 0
USA M AGE_AGGREGATE_Y15-24 BAS 2018 M05 73.269
USA M AGE_AGGREGATE_Y15-24 INT 2018 M05 885.71
USA M AGE_AGGREGATE_Y15-24 ADV 2018 M05 85.839
USA M AGE_AGGREGATE_Y25-54 Total 2018 M05 1616.384
USA M AGE_AGGREGATE_Y25-54 LTB 2018 M05 0
USA M AGE_AGGREGATE_Y25-54 BAS 2018 M05 79.106
USA M AGE_AGGREGATE_Y25-54 INT 2018 M05 1024.014
USA M AGE_AGGREGATE_Y25-54 ADV 2018 M05 509.853
USA M AGE_AGGREGATE_Y55-64 Total 2018 M05 363.588
USA M AGE_AGGREGATE_Y55-64 LTB 2018 M05 0
USA M AGE_AGGREGATE_Y55-64 BAS 2018 M05 36.697
USA M AGE_AGGREGATE_Y55-64 INT 2018 M05 193.91
USA M AGE_AGGREGATE_Y55-64 ADV 2018 M05 132.982
USA M AGE_AGGREGATE_YGE65 Total 2018 M05 180.959
USA M AGE_AGGREGATE_YGE65 LTB 2018 M05 0
USA M AGE_AGGREGATE_YGE65 BAS 2018 M05 0
USA M AGE_AGGREGATE_YGE65 INT 2018 M05 71.309
USA M AGE_AGGREGATE_YGE65 ADV 2018 M05 99.369
USA F AGE_AGGREGATE_TOTAL Total 2018 M05 2549.252
USA F AGE_AGGREGATE_TOTAL LTB 2018 M05 0
USA F AGE_AGGREGATE_TOTAL BAS 2018 M05 125.708
USA F AGE_AGGREGATE_TOTAL INT 2018 M05 1649.242
USA F AGE_AGGREGATE_TOTAL ADV 2018 M05 767.525
USA F AGE_AGGREGATE_Y15-24 Total 2018 M05 749.413
USA F AGE_AGGREGATE_Y15-24 LTB 2018 M05 0
USA F AGE_AGGREGATE_Y15-24 BAS 2018 M05 30.658
USA F AGE_AGGREGATE_Y15-24 INT 2018 M05 603.64
USA F AGE_AGGREGATE_Y15-24 ADV 2018 M05 115.116
USA F AGE_AGGREGATE_Y25-54 Total 2018 M05 1405.443
USA F AGE_AGGREGATE_Y25-54 LTB 2018 M05 0
USA F AGE_AGGREGATE_Y25-54 BAS 2018 M05 65.944
USA F AGE_AGGREGATE_Y25-54 INT 2018 M05 834.294
USA F AGE_AGGREGATE_Y25-54 ADV 2018 M05 501.914
USA F AGE_AGGREGATE_Y55-64 Total 2018 M05 273.897
USA F AGE_AGGREGATE_Y55-64 LTB 2018 M05 0
USA F AGE_AGGREGATE_Y55-64 BAS 2018 M05 21.311
USA F AGE_AGGREGATE_Y55-64 INT 2018 M05 152.601
USA F AGE_AGGREGATE_Y55-64 ADV 2018 M05 96.499
USA F AGE_AGGREGATE_YGE65 Total 2018 M05 120.499
USA F AGE_AGGREGATE_YGE65 LTB 2018 M05 0
USA F AGE_AGGREGATE_YGE65 BAS 2018 M05 0
USA F AGE_AGGREGATE_YGE65 INT 2018 M05 58.707
USA F AGE_AGGREGATE_YGE65 ADV 2018 M05 53.996
USA T AGE_YTHADULT_YGE15 Total 2018 M05 5755.553
USA T AGE_YTHADULT_YGE15 LTB 2018 M05 11.777
USA T AGE_YTHADULT_YGE15 BAS 2018 M05 324.025
USA T AGE_YTHADULT_YGE15 INT 2018 M05 3824.184
USA T AGE_YTHADULT_YGE15 ADV 2018 M05 1595.567
USA T AGE_YTHADULT_Y15-64 Total 2018 M05 5454.095
USA T AGE_YTHADULT_Y15-64 LTB 2018 M05 10.741
USA T AGE_YTHADULT_Y15-64 BAS 2018 M05 306.984
USA T AGE_YTHADULT_Y15-64 INT 2018 M05 3694.168
USA T AGE_YTHADULT_Y15-64 ADV 2018 M05 1442.202
USA T AGE_YTHADULT_Y15-24 Total 2018 M05 1794.783
USA T AGE_YTHADULT_Y15-24 LTB 2018 M05 0
USA T AGE_YTHADULT_Y15-24 BAS 2018 M05 103.927
USA T AGE_YTHADULT_Y15-24 INT 2018 M05 1489.35
USA T AGE_YTHADULT_Y15-24 ADV 2018 M05 200.955
USA T AGE_YTHADULT_YGE25 Total 2018 M05 3960.769
USA T AGE_YTHADULT_YGE25 LTB 2018 M05 0
USA T AGE_YTHADULT_YGE25 BAS 2018 M05 220.098
USA T AGE_YTHADULT_YGE25 INT 2018 M05 2334.834
USA T AGE_YTHADULT_YGE25 ADV 2018 M05 1394.612
USA M AGE_YTHADULT_YGE15 Total 2018 M05 3206.301
USA M AGE_YTHADULT_YGE15 LTB 2018 M05 0
USA M AGE_YTHADULT_YGE15 BAS 2018 M05 198.317
USA M AGE_YTHADULT_YGE15 INT 2018 M05 2174.943
USA M AGE_YTHADULT_YGE15 ADV 2018 M05 828.042
USA M AGE_YTHADULT_Y15-64 Total 2018 M05 3025.342
USA M AGE_YTHADULT_Y15-64 LTB 2018 M05 3.963
USA M AGE_YTHADULT_Y15-64 BAS 2018 M05 189.072
USA M AGE_YTHADULT_Y15-64 INT 2018 M05 2103.634
USA M AGE_YTHADULT_Y15-64 ADV 2018 M05 728.673
USA M AGE_YTHADULT_Y15-24 Total 2018 M05 1045.37
USA M AGE_YTHADULT_Y15-24 LTB 2018 M05 0
USA M AGE_YTHADULT_Y15-24 BAS 2018 M05 73.269
USA M AGE_YTHADULT_Y15-24 INT 2018 M05 885.71
USA M AGE_YTHADULT_Y15-24 ADV 2018 M05 85.839
USA M AGE_YTHADULT_YGE25 Total 2018 M05 2160.931
USA M AGE_YTHADULT_YGE25 LTB 2018 M05 0
USA M AGE_YTHADULT_YGE25 BAS 2018 M05 125.048
USA M AGE_YTHADULT_YGE25 INT 2018 M05 1289.233
USA M AGE_YTHADULT_YGE25 ADV 2018 M05 742.203
USA F AGE_YTHADULT_YGE15 Total 2018 M05 2549.252
USA F AGE_YTHADULT_YGE15 LTB 2018 M05 0
USA F AGE_YTHADULT_YGE15 BAS 2018 M05 125.708
USA F AGE_YTHADULT_YGE15 INT 2018 M05 1649.242
USA F AGE_YTHADULT_YGE15 ADV 2018 M05 767.525
USA F AGE_YTHADULT_Y15-64 Total 2018 M05 2428.753
USA F AGE_YTHADULT_Y15-64 LTB 2018 M05 6.777
USA F AGE_YTHADULT_Y15-64 BAS 2018 M05 117.912
USA F AGE_YTHADULT_Y15-64 INT 2018 M05 1590.535
USA F AGE_YTHADULT_Y15-64 ADV 2018 M05 713.529
USA F AGE_YTHADULT_Y15-24 Total 2018 M05 749.413
USA F AGE_YTHADULT_Y15-24 LTB 2018 M05 0
USA F AGE_YTHADULT_Y15-24 BAS 2018 M05 30.658
USA F AGE_YTHADULT_Y15-24 INT 2018 M05 603.64
USA F AGE_YTHADULT_Y15-24 ADV 2018 M05 115.116
USA F AGE_YTHADULT_YGE25 Total 2018 M05 1799.838
USA F AGE_YTHADULT_YGE25 LTB 2018 M05 0
USA F AGE_YTHADULT_YGE25 BAS 2018 M05 95.05
USA F AGE_YTHADULT_YGE25 INT 2018 M05 1045.602
USA F AGE_YTHADULT_YGE25 ADV 2018 M05 652.409
USA T AGE_AGGREGATE_TOTAL Total 2018 M06 6811.91
USA T AGE_AGGREGATE_TOTAL LTB 2018 M06 18.423
USA T AGE_AGGREGATE_TOTAL BAS 2018 M06 353.217
USA T AGE_AGGREGATE_TOTAL INT 2018 M06 4309.464
USA T AGE_AGGREGATE_TOTAL ADV 2018 M06 2130.806
USA T AGE_AGGREGATE_Y15-24 Total 2018 M06 2308.668
USA T AGE_AGGREGATE_Y15-24 LTB 2018 M06 0
USA T AGE_AGGREGATE_Y15-24 BAS 2018 M06 141.291
USA T AGE_AGGREGATE_Y15-24 INT 2018 M06 1851.96
USA T AGE_AGGREGATE_Y15-24 ADV 2018 M06 308.04
USA T AGE_AGGREGATE_Y25-54 Total 2018 M06 3379.31
USA T AGE_AGGREGATE_Y25-54 LTB 2018 M06 0
USA T AGE_AGGREGATE_Y25-54 BAS 2018 M06 141.04
USA T AGE_AGGREGATE_Y25-54 INT 2018 M06 1881.928
USA T AGE_AGGREGATE_Y25-54 ADV 2018 M06 1349.012
USA T AGE_AGGREGATE_Y55-64 Total 2018 M06 788.12
USA T AGE_AGGREGATE_Y55-64 BAS 2018 M06 48.684
USA T AGE_AGGREGATE_Y55-64 INT 2018 M06 428.677
USA T AGE_AGGREGATE_Y55-64 ADV 2018 M06 310.759
USA T AGE_AGGREGATE_YGE65 Total 2018 M06 335.812
USA T AGE_AGGREGATE_YGE65 LTB 2018 M06 0
USA T AGE_AGGREGATE_YGE65 BAS 2018 M06 22.202
USA T AGE_AGGREGATE_YGE65 INT 2018 M06 146.9
USA T AGE_AGGREGATE_YGE65 ADV 2018 M06 162.996
USA M AGE_AGGREGATE_TOTAL Total 2018 M06 3573.483
USA M AGE_AGGREGATE_TOTAL LTB 2018 M06 0
USA M AGE_AGGREGATE_TOTAL BAS 2018 M06 190.094
USA M AGE_AGGREGATE_TOTAL INT 2018 M06 2368.951
USA M AGE_AGGREGATE_TOTAL ADV 2018 M06 1005.203
USA M AGE_AGGREGATE_Y15-24 Total 2018 M06 1311.643
USA M AGE_AGGREGATE_Y15-24 LTB 2018 M06 0
USA M AGE_AGGREGATE_Y15-24 BAS 2018 M06 81.635
USA M AGE_AGGREGATE_Y15-24 INT 2018 M06 1089.84
USA M AGE_AGGREGATE_Y15-24 ADV 2018 M06 136.689
USA M AGE_AGGREGATE_Y25-54 Total 2018 M06 1670.866
USA M AGE_AGGREGATE_Y25-54 LTB 2018 M06 0
USA M AGE_AGGREGATE_Y25-54 BAS 2018 M06 67.317
USA M AGE_AGGREGATE_Y25-54 INT 2018 M06 960.54
USA M AGE_AGGREGATE_Y25-54 ADV 2018 M06 640.969
USA M AGE_AGGREGATE_Y55-64 Total 2018 M06 385.004
USA M AGE_AGGREGATE_Y55-64 BAS 2018 M06 28.668
USA M AGE_AGGREGATE_Y55-64 INT 2018 M06 219.322
USA M AGE_AGGREGATE_Y55-64 ADV 2018 M06 137.014
USA M AGE_AGGREGATE_YGE65 Total 2018 M06 205.97
USA M AGE_AGGREGATE_YGE65 LTB 2018 M06 0
USA M AGE_AGGREGATE_YGE65 BAS 2018 M06 0
USA M AGE_AGGREGATE_YGE65 INT 2018 M06 99.249
USA M AGE_AGGREGATE_YGE65 ADV 2018 M06 90.531
USA F AGE_AGGREGATE_TOTAL Total 2018 M06 3238.427
USA F AGE_AGGREGATE_TOTAL LTB 2018 M06 0
USA F AGE_AGGREGATE_TOTAL BAS 2018 M06 163.123
USA F AGE_AGGREGATE_TOTAL INT 2018 M06 1940.512
USA F AGE_AGGREGATE_TOTAL ADV 2018 M06 1125.603
USA F AGE_AGGREGATE_Y15-24 Total 2018 M06 997.025
USA F AGE_AGGREGATE_Y15-24 LTB 2018 M06 0
USA F AGE_AGGREGATE_Y15-24 BAS 2018 M06 59.656
USA F AGE_AGGREGATE_Y15-24 INT 2018 M06 762.12
USA F AGE_AGGREGATE_Y15-24 ADV 2018 M06 171.351
USA F AGE_AGGREGATE_Y25-54 Total 2018 M06 1708.444
USA F AGE_AGGREGATE_Y25-54 LTB 2018 M06 0
USA F AGE_AGGREGATE_Y25-54 BAS 2018 M06 73.724
USA F AGE_AGGREGATE_Y25-54 INT 2018 M06 921.388
USA F AGE_AGGREGATE_Y25-54 ADV 2018 M06 708.043
USA F AGE_AGGREGATE_Y55-64 Total 2018 M06 403.116
USA F AGE_AGGREGATE_Y55-64 BAS 2018 M06 20.017
USA F AGE_AGGREGATE_Y55-64 INT 2018 M06 209.355
USA F AGE_AGGREGATE_Y55-64 ADV 2018 M06 173.745
USA F AGE_AGGREGATE_YGE65 Total 2018 M06 129.842
USA F AGE_AGGREGATE_YGE65 LTB 2018 M06 0
USA F AGE_AGGREGATE_YGE65 BAS 2018 M06 0
USA F AGE_AGGREGATE_YGE65 INT 2018 M06 47.65
USA F AGE_AGGREGATE_YGE65 ADV 2018 M06 72.465
USA T AGE_YTHADULT_YGE15 Total 2018 M06 6811.91
USA T AGE_YTHADULT_YGE15 LTB 2018 M06 18.423
USA T AGE_YTHADULT_YGE15 BAS 2018 M06 353.217
USA T AGE_YTHADULT_YGE15 INT 2018 M06 4309.464
USA T AGE_YTHADULT_YGE15 ADV 2018 M06 2130.806
USA T AGE_YTHADULT_Y15-64 Total 2018 M06 6476.097
USA T AGE_YTHADULT_Y15-64 BAS 2018 M06 331.016
USA T AGE_YTHADULT_Y15-64 INT 2018 M06 4162.564
USA T AGE_YTHADULT_Y15-64 ADV 2018 M06 1967.81
USA T AGE_YTHADULT_Y15-24 Total 2018 M06 2308.668
USA T AGE_YTHADULT_Y15-24 LTB 2018 M06 0
USA T AGE_YTHADULT_Y15-24 BAS 2018 M06 141.291
USA T AGE_YTHADULT_Y15-24 INT 2018 M06 1851.96
USA T AGE_YTHADULT_Y15-24 ADV 2018 M06 308.04
USA T AGE_YTHADULT_YGE25 Total 2018 M06 4503.242
USA T AGE_YTHADULT_YGE25 LTB 2018 M06 0
USA T AGE_YTHADULT_YGE25 BAS 2018 M06 211.926
USA T AGE_YTHADULT_YGE25 INT 2018 M06 2457.504
USA T AGE_YTHADULT_YGE25 ADV 2018 M06 1822.766
USA M AGE_YTHADULT_YGE15 Total 2018 M06 3573.483
USA M AGE_YTHADULT_YGE15 LTB 2018 M06 0
USA M AGE_YTHADULT_YGE15 BAS 2018 M06 190.094
USA M AGE_YTHADULT_YGE15 INT 2018 M06 2368.951
USA M AGE_YTHADULT_YGE15 ADV 2018 M06 1005.203
USA M AGE_YTHADULT_Y15-64 Total 2018 M06 3367.512
USA M AGE_YTHADULT_Y15-64 BAS 2018 M06 177.619
USA M AGE_YTHADULT_Y15-64 INT 2018 M06 2269.702
USA M AGE_YTHADULT_Y15-64 ADV 2018 M06 914.672
USA M AGE_YTHADULT_Y15-24 Total 2018 M06 1311.643
USA M AGE_YTHADULT_Y15-24 LTB 2018 M06 0
USA M AGE_YTHADULT_Y15-24 BAS 2018 M06 81.635
USA M AGE_YTHADULT_Y15-24 INT 2018 M06 1089.84
USA M AGE_YTHADULT_Y15-24 ADV 2018 M06 136.689
USA M AGE_YTHADULT_YGE25 Total 2018 M06 2261.84
USA M AGE_YTHADULT_YGE25 LTB 2018 M06 0
USA M AGE_YTHADULT_YGE25 BAS 2018 M06 108.459
USA M AGE_YTHADULT_YGE25 INT 2018 M06 1279.111
USA M AGE_YTHADULT_YGE25 ADV 2018 M06 868.514
USA F AGE_YTHADULT_YGE15 Total 2018 M06 3238.427
USA F AGE_YTHADULT_YGE15 LTB 2018 M06 0
USA F AGE_YTHADULT_YGE15 BAS 2018 M06 163.123
USA F AGE_YTHADULT_YGE15 INT 2018 M06 1940.512
USA F AGE_YTHADULT_YGE15 ADV 2018 M06 1125.603
USA F AGE_YTHADULT_Y15-64 Total 2018 M06 3108.585
USA F AGE_YTHADULT_Y15-64 BAS 2018 M06 153.396
USA F AGE_YTHADULT_Y15-64 INT 2018 M06 1892.862
USA F AGE_YTHADULT_Y15-64 ADV 2018 M06 1053.138
USA F AGE_YTHADULT_Y15-24 Total 2018 M06 997.025
USA F AGE_YTHADULT_Y15-24 LTB 2018 M06 0
USA F AGE_YTHADULT_Y15-24 BAS 2018 M06 59.656
USA F AGE_YTHADULT_Y15-24 INT 2018 M06 762.12
USA F AGE_YTHADULT_Y15-24 ADV 2018 M06 171.351
USA F AGE_YTHADULT_YGE25 Total 2018 M06 2241.402
USA F AGE_YTHADULT_YGE25 LTB 2018 M06 0
USA F AGE_YTHADULT_YGE25 BAS 2018 M06 103.467
USA F AGE_YTHADULT_YGE25 INT 2018 M06 1178.393
USA F AGE_YTHADULT_YGE25 ADV 2018 M06 954.252
USA T AGE_AGGREGATE_TOTAL Total 2018 M07 6729.95
USA T AGE_AGGREGATE_TOTAL LTB 2018 M07 0
USA T AGE_AGGREGATE_TOTAL BAS 2018 M07 285.848
USA T AGE_AGGREGATE_TOTAL INT 2018 M07 4294.183
USA T AGE_AGGREGATE_TOTAL ADV 2018 M07 2135.574
USA T AGE_AGGREGATE_Y15-24 Total 2018 M07 2118.819
USA T AGE_AGGREGATE_Y15-24 LTB 2018 M07 0
USA T AGE_AGGREGATE_Y15-24 BAS 2018 M07 73.931
USA T AGE_AGGREGATE_Y15-24 INT 2018 M07 1766.868
USA T AGE_AGGREGATE_Y15-24 ADV 2018 M07 275.438
USA T AGE_AGGREGATE_Y25-54 Total 2018 M07 3390.947
USA T AGE_AGGREGATE_Y25-54 LTB 2018 M07 0
USA T AGE_AGGREGATE_Y25-54 BAS 2018 M07 155.529
USA T AGE_AGGREGATE_Y25-54 INT 2018 M07 1914.784
USA T AGE_AGGREGATE_Y25-54 ADV 2018 M07 1313.212
USA T AGE_AGGREGATE_Y55-64 Total 2018 M07 842.411
USA T AGE_AGGREGATE_Y55-64 LTB 2018 M07 0
USA T AGE_AGGREGATE_Y55-64 BAS 2018 M07 26.374
USA T AGE_AGGREGATE_Y55-64 INT 2018 M07 452.137
USA T AGE_AGGREGATE_Y55-64 ADV 2018 M07 359.56
USA T AGE_AGGREGATE_YGE65 Total 2018 M07 377.773
USA T AGE_AGGREGATE_YGE65 BAS 2018 M07 30.015
USA T AGE_AGGREGATE_YGE65 INT 2018 M07 160.395
USA T AGE_AGGREGATE_YGE65 ADV 2018 M07 187.364
USA M AGE_AGGREGATE_TOTAL Total 2018 M07 3273.772
USA M AGE_AGGREGATE_TOTAL LTB 2018 M07 0
USA M AGE_AGGREGATE_TOTAL BAS 2018 M07 158.124
USA M AGE_AGGREGATE_TOTAL INT 2018 M07 2201.001
USA M AGE_AGGREGATE_TOTAL ADV 2018 M07 910.306
USA M AGE_AGGREGATE_Y15-24 Total 2018 M07 1144.985
USA M AGE_AGGREGATE_Y15-24 LTB 2018 M07 0
USA M AGE_AGGREGATE_Y15-24 BAS 2018 M07 48.704
USA M AGE_AGGREGATE_Y15-24 INT 2018 M07 975.56
USA M AGE_AGGREGATE_Y15-24 ADV 2018 M07 120.721
USA M AGE_AGGREGATE_Y25-54 Total 2018 M07 1550.071
USA M AGE_AGGREGATE_Y25-54 LTB 2018 M07 0
USA M AGE_AGGREGATE_Y25-54 BAS 2018 M07 75.412
USA M AGE_AGGREGATE_Y25-54 INT 2018 M07 926.807
USA M AGE_AGGREGATE_Y25-54 ADV 2018 M07 547.853
USA M AGE_AGGREGATE_Y55-64 Total 2018 M07 358.238
USA M AGE_AGGREGATE_Y55-64 LTB 2018 M07 0
USA M AGE_AGGREGATE_Y55-64 BAS 2018 M07 12.786
USA M AGE_AGGREGATE_Y55-64 INT 2018 M07 207.743
USA M AGE_AGGREGATE_Y55-64 ADV 2018 M07 133.369
USA M AGE_AGGREGATE_YGE65 Total 2018 M07 220.478
USA M AGE_AGGREGATE_YGE65 BAS 2018 M07 21.223
USA M AGE_AGGREGATE_YGE65 INT 2018 M07 90.892
USA M AGE_AGGREGATE_YGE65 ADV 2018 M07 108.363
USA F AGE_AGGREGATE_TOTAL Total 2018 M07 3456.178
USA F AGE_AGGREGATE_TOTAL LTB 2018 M07 0
USA F AGE_AGGREGATE_TOTAL BAS 2018 M07 127.723
USA F AGE_AGGREGATE_TOTAL INT 2018 M07 2093.183
USA F AGE_AGGREGATE_TOTAL ADV 2018 M07 1225.268
USA F AGE_AGGREGATE_Y15-24 Total 2018 M07 973.834
USA F AGE_AGGREGATE_Y15-24 LTB 2018 M07 0
USA F AGE_AGGREGATE_Y15-24 BAS 2018 M07 25.227
USA F AGE_AGGREGATE_Y15-24 INT 2018 M07 791.308
